Student_ID,Enrollment_Date,Region,City,Course_Name,Learning_Mode,Fees_Paid,Attendance_Percent,Course_Status,Placement_Status
1019778,2023-07-04,South,Kolkata,AI/ML,Hybrid,72528.74,87,Completed,Placed
1019779,2022-10-22,East,Pune,Cloud Computing,Hybrid,13495.73,69,Ongoing,Placed
1019780,2022-04-01,South,Hyderabad,Web Development,Online,163110.17,75,Ongoing,nan
1019781,2022-06-26,South,nan,Data Science,Offline,146010.22,42,Completed,Not Placed
1019782,2021-07-16,nan,Kolkata,Data Science,Online,118677.43,59,Dropped,Not Eligible
1019783,2022-08-08,East,Bengaluru,Data Science,Online,124469.03,94,Ongoing,Placed
1019784,2021-08-02,North,Bengaluru,Data Science,Online,197142.39,84,Completed,Placed
1019785,2022-12-15,North,Ahmedabad,Python,Offline,21211.23,43,Dropped,Placed
1019786,2021-06-19,North,Ahmedabad,AI/ML,Online,130339.53,49,Completed,Not Placed
1019787,2022-08-17,East,Chennai,Cyber Security,Offline,138764.3,67,Dropped,nan
1019788,2022-01-13,South,Ahmedabad,Data Science,Online,79823.22,42,Ongoing,Not Placed
1019789,2022-02-20,nan,Kolkata,Cyber Security,Online,226303.61,97,Completed,Placed
1019790,2020-09-21,nan,Chennai,Python,Offline,243181.22,69,Completed,Not Placed
1019791,2020-12-21,East,Kolkata,Web Development,Offline,175263.58,46,Ongoing,nan
1019792,2020-10-11,West,Ahmedabad,Cloud Computing,Hybrid,124507.94,100,Dropped,Not Placed
1019793,2020-06-08,South,Delhi,Web Development,Online,156887.07,94,Ongoing,Not Eligible
1019794,2022-07-03,Central,Mumbai,Web Development,Offline,46592.52,77,Ongoing,Placed
1019795,2022-04-07,North,Mumbai,Python,Hybrid,44379.86,74,Ongoing,Placed
1019796,2023-08-07,South,nan,Python,Offline,72744.67,52,Completed,Placed
1019797,2021-02-12,Central,Hyderabad,Data Science,Online,74019.48,92,Completed,Not Placed
1019798,2021-04-20,nan,Pune,Web Development,Hybrid,25000.32,96,Completed,Not Placed
1019799,2021-03-30,North,Chennai,nan,Online,92549.32,81,Dropped,Not Placed
1019800,2023-08-10,nan,Bengaluru,Cyber Security,Offline,180054.36,67,Completed,Placed
1019801,2022-07-12,nan,Pune,Python,Hybrid,99139.32,76,Ongoing,Not Eligible
1019802,2020-10-26,West,nan,AI/ML,Online,249714.85,93,Completed,Not Placed
1019803,2023-08-25,nan,Ahmedabad,AI/ML,Offline,46665.21,69,Ongoing,Placed
1019804,2020-07-20,North,Delhi,AI/ML,Online,227392.18,60,Ongoing,Not Eligible
1019805,2020-11-20,nan,Pune,nan,Offline,141796.42,43,Completed,Not Placed
1019806,2020-08-10,Central,Ahmedabad,Web Development,Hybrid,102484.9,80,Completed,Placed
1019807,2022-01-27,Central,Bengaluru,Web Development,Offline,58637.04,61,Ongoing,Not Placed
1019808,2020-07-23,Central,Kolkata,Data Science,Online,49485.35,90,Dropped,Not Placed
1019809,2021-11-06,East,Delhi,Python,Online,172230.3,78,Dropped,Placed
1019810,2023-03-17,Central,Bengaluru,AI/ML,Offline,246551.34,48,Ongoing,Placed
1019811,2020-11-05,East,Hyderabad,Python,Hybrid,242572.68,85,Completed,Placed
1019812,2021-05-25,nan,Kolkata,Python,Online,76880.94,49,Dropped,nan
1019813,2023-03-21,nan,Kolkata,nan,Online,52183.28,56,nan,Not Placed
1019814,2020-09-10,Central,Bengaluru,nan,Hybrid,150785.18,,Ongoing,Not Eligible
1019815,2021-08-27,Central,Hyderabad,Cyber Security,Online,57914.51,77,Completed,Not Placed
1019816,2021-03-23,North,Delhi,Data Science,Offline,187815.02,77,nan,Not Eligible
1019817,2022-08-21,North,Mumbai,Python,Hybrid,173285.05,55,Completed,Placed
1019818,2023-03-29,South,Hyderabad,Python,Hybrid,102870.33,43,Ongoing,Placed
1019819,2022-04-23,South,Hyderabad,Data Science,Online,167019.94,80,nan,Not Placed
1019820,2021-01-28,North,Hyderabad,Web Development,Offline,221370.94,87,Dropped,Not Eligible
1019821,2023-03-19,South,Delhi,AI/ML,Online,56936.17,78,Ongoing,Not Placed
1019822,2021-03-09,nan,Hyderabad,Web Development,Online,242667.52,48,Completed,Not Placed
1019823,2021-04-24,South,Kolkata,AI/ML,Online,35237.52,81,Ongoing,Placed
1019824,2023-07-02,North,Hyderabad,AI/ML,Hybrid,129846.42,85,Dropped,Placed
1019825,2021-03-04,North,Ahmedabad,AI/ML,Offline,101993.58,94,Ongoing,Not Eligible
1019826,2023-01-31,nan,Mumbai,Cloud Computing,Online,207990.29,72,Ongoing,nan
1019827,2021-07-21,East,Chennai,AI/ML,Offline,16054.59,73,Completed,Not Placed
1019828,2023-04-02,West,Pune,Web Development,Offline,180717.71,40,Completed,Not Placed
1019829,2022-08-17,nan,Bengaluru,Data Science,Hybrid,80784.38,53,nan,Placed
1019830,2022-07-08,Central,Pune,Web Development,Hybrid,201488.24,92,Dropped,Not Placed
1019831,2022-05-25,North,Kolkata,Data Science,Online,142123.31,86,Dropped,Not Placed
1019832,2021-07-14,nan,nan,AI/ML,Online,234777,94,Ongoing,Not Placed
1019833,2020-07-15,South,Pune,Web Development,Offline,208354.59,49,Ongoing,Not Placed
1019834,2022-04-09,nan,Ahmedabad,Web Development,Offline,20263.27,74,Completed,nan
1019835,2022-12-09,West,Pune,Web Development,Hybrid,231816.04,,Completed,Not Placed
1019836,2022-10-25,nan,Kolkata,Python,Offline,185645.6,83,Completed,Not Placed
1019837,2023-08-17,Central,Delhi,Python,Hybrid,50937.77,55,Completed,Not Placed
1019838,2021-07-16,North,Ahmedabad,Cyber Security,Hybrid,127971.28,61,Dropped,Placed
1019839,2021-08-14,Central,Chennai,AI/ML,Online,83400.73,73,Completed,Placed
1019840,2021-03-01,South,Ahmedabad,Python,Online,199704.98,80,Ongoing,Not Placed
1019841,2021-07-07,West,Chennai,Data Science,Hybrid,29050.3,60,Completed,Not Placed
1019842,2023-01-24,North,Mumbai,Data Science,Hybrid,206648.59,100,Completed,Not Placed
1019843,2020-06-27,West,Delhi,nan,Hybrid,6482.4,,Completed,Not Placed
1019844,2020-10-04,Central,Bengaluru,Data Science,Offline,154805.62,96,Ongoing,Not Placed
1019845,2021-08-04,nan,Kolkata,Python,Offline,80158.32,54,Ongoing,Not Placed
1019846,2021-05-10,East,Hyderabad,Python,Offline,127036.52,85,Ongoing,Not Eligible
1019847,2022-12-20,North,Kolkata,nan,Online,78438.87,60,Completed,Not Placed
1019848,2022-12-26,Central,Pune,Web Development,Online,68981.69,58,Completed,Not Eligible
1019849,2021-08-30,West,Bengaluru,Cyber Security,Online,60440.44,52,Ongoing,Placed
1019850,2021-03-03,nan,Kolkata,Data Science,Offline,171141.66,89,Completed,Not Eligible
1019851,2022-01-06,East,Pune,AI/ML,Hybrid,226958.43,58,Ongoing,Not Placed
1019852,2020-08-03,Central,Pune,nan,Hybrid,10351.85,,Completed,Not Placed
1019853,2021-07-03,West,Ahmedabad,AI/ML,Online,111816,42,Ongoing,Not Placed
1019854,2022-07-25,nan,Bengaluru,Data Science,Online,105999.68,89,Completed,Not Eligible
1019855,2020-09-07,South,Kolkata,Data Science,Hybrid,39320.61,97,Ongoing,Placed
1019856,2021-11-05,Central,Mumbai,Cloud Computing,Online,73251.96,46,Ongoing,Not Placed
1019857,2021-09-11,Central,Ahmedabad,AI/ML,Offline,118063.51,64,Ongoing,nan
1019858,2023-09-13,North,Bengaluru,Cyber Security,Online,49796.15,49,Ongoing,Placed
1019859,2021-08-09,East,Bengaluru,AI/ML,Online,17036.51,85,Dropped,Not Placed
1019860,2022-10-31,West,Delhi,Cyber Security,Online,221678.6,,Ongoing,Not Placed
1019861,2022-01-28,North,Ahmedabad,AI/ML,Hybrid,93732.91,83,Ongoing,Placed
1019862,2023-03-05,Central,Pune,AI/ML,Offline,65672.2,53,nan,Placed
1019863,2023-04-02,North,Hyderabad,AI/ML,Online,173369.6,75,nan,Not Placed
1019864,2020-11-15,Central,Mumbai,Cyber Security,Online,93069.47,46,Ongoing,Placed
1019865,2022-03-07,North,Mumbai,AI/ML,Offline,216067.98,73,Ongoing,Placed
1019866,2023-06-29,West,nan,AI/ML,Hybrid,217434.35,77,Ongoing,Not Placed
1019867,2020-11-06,West,Hyderabad,Cyber Security,Offline,192735.53,65,Ongoing,Not Eligible
1019868,2020-12-05,North,Bengaluru,AI/ML,Offline,144875.94,75,Ongoing,Placed
1019869,2020-06-25,South,Delhi,Python,Offline,15549.96,92,Dropped,Not Placed
1019870,2020-11-22,Central,Mumbai,Data Science,Online,170838.72,87,Completed,Not Placed
1019871,2023-05-13,nan,nan,AI/ML,Hybrid,39498.6,87,Completed,nan
1019872,2023-01-29,West,Chennai,Python,Hybrid,151839.08,45,Completed,Placed
1019873,2021-07-10,East,Mumbai,Web Development,Hybrid,195493.08,74,Ongoing,Placed
1019874,2022-07-29,East,Mumbai,Data Science,Online,112795.37,91,Dropped,Not Eligible
1019875,2023-02-09,East,Hyderabad,AI/ML,Online,12760.61,82,Completed,Placed
1019876,2022-07-26,West,Hyderabad,Cyber Security,Online,230097.63,94,Ongoing,Placed
1019877,2022-06-14,nan,Hyderabad,Data Science,Online,182386.99,65,Completed,Placed
1019878,2023-01-02,East,Pune,AI/ML,Offline,31473.11,,Ongoing,Not Placed
1019879,2021-04-10,nan,Delhi,Cyber Security,Hybrid,202064.01,78,Ongoing,Placed
1019880,2023-07-18,West,Delhi,Cyber Security,Hybrid,66805.66,43,Completed,Not Placed
1019881,2021-12-21,nan,Bengaluru,Python,Online,111969.82,87,Ongoing,Not Placed
1019882,2021-11-23,North,Bengaluru,Data Science,Offline,138238.77,59,Ongoing,Not Placed
1019883,2023-06-13,North,Mumbai,Cyber Security,Hybrid,154892.5,80,Dropped,Not Placed
1019884,2021-05-14,North,Chennai,Data Science,Online,96655.05,41,Completed,Not Eligible
1019885,2021-05-13,nan,Kolkata,Python,Hybrid,82463.26,83,Completed,Not Placed
1019886,2022-06-12,West,Kolkata,Python,Online,151572.55,82,Dropped,Placed
1019887,2021-04-27,nan,Pune,Data Science,Offline,56219.99,85,nan,Not Eligible
1019888,2021-11-27,Central,Pune,Python,Hybrid,51437.62,56,Ongoing,Placed
1019889,2021-01-16,nan,Bengaluru,AI/ML,Offline,225919.31,58,Ongoing,Not Placed
1019890,2021-04-26,East,Kolkata,AI/ML,Online,216935.79,100,nan,Not Placed
1019891,2022-05-15,nan,nan,Cyber Security,Online,189931.85,70,nan,Not Eligible
1019892,2022-12-13,nan,Chennai,Python,Hybrid,9662.52,85,Ongoing,Not Eligible
1019893,2020-09-03,Central,Delhi,nan,Online,135642.33,64,Ongoing,Not Placed
1019894,2023-03-30,North,Ahmedabad,Python,Online,51895.75,47,Completed,Not Placed
1019895,2022-11-03,nan,Delhi,nan,Offline,233217.92,90,Completed,Not Placed
1019896,2021-03-22,East,Pune,nan,Offline,235623.13,62,Ongoing,Placed
1019897,2021-11-27,nan,Kolkata,nan,Offline,230200.61,46,Ongoing,Not Placed
1019898,2020-10-25,East,Pune,Data Science,Online,226713.8,85,nan,Placed
1019899,2021-01-21,Central,Delhi,nan,Online,247713.8,90,Ongoing,Placed
1019900,2023-05-08,nan,Kolkata,Web Development,Online,13975.38,100,Ongoing,Not Eligible
1019901,2021-09-21,nan,Ahmedabad,AI/ML,Offline,246982.6,58,Ongoing,Placed
1019902,2022-05-04,West,Chennai,Web Development,Hybrid,18116.46,82,Dropped,Not Eligible
1019903,2023-04-29,Central,Delhi,AI/ML,Online,21284.88,92,Dropped,Not Placed
1019904,2020-09-05,Central,Mumbai,Web Development,Online,200094.18,58,nan,Not Eligible
1019905,2022-08-02,South,nan,Data Science,Online,225855.93,56,Ongoing,Not Placed
1019906,2023-08-14,West,Pune,Cloud Computing,Offline,68124.26,86,Ongoing,Not Placed
1019907,2023-07-31,Central,Kolkata,Data Science,Online,28969.21,99,Completed,Not Placed
1019908,2021-05-20,Central,Delhi,Cyber Security,Hybrid,237006.17,57,Dropped,Placed
1019909,2022-02-28,South,Ahmedabad,Cyber Security,Offline,84332.24,91,Ongoing,Placed
1019910,2021-10-18,Central,Ahmedabad,AI/ML,Hybrid,152092.73,95,Completed,Not Placed
1019911,2021-04-19,nan,Hyderabad,Cloud Computing,Offline,98117.45,75,Completed,Placed
1019912,2022-06-28,West,Hyderabad,Data Science,Online,68976.45,41,Ongoing,Not Placed
1019913,2020-09-18,nan,Kolkata,nan,Offline,46702.9,93,Ongoing,Not Placed
1019914,2022-08-13,West,Ahmedabad,Web Development,Offline,178139.9,83,Dropped,Placed
1019915,2020-12-25,South,Delhi,Cyber Security,Offline,194725.36,92,Dropped,nan
1019916,2021-11-09,East,Ahmedabad,Cyber Security,Hybrid,218046.57,85,Ongoing,Not Placed
1019917,2023-06-16,South,Hyderabad,Web Development,Online,39613.98,96,Completed,Not Eligible
1019918,2023-01-29,West,Bengaluru,Python,Offline,25618.1,,Completed,Not Placed
1019919,2022-10-30,Central,Bengaluru,Cloud Computing,Hybrid,199351.94,96,Dropped,Not Eligible
1019920,2021-01-11,nan,Kolkata,Cloud Computing,Online,121565.86,46,Ongoing,Placed
1019921,2020-07-31,nan,Pune,AI/ML,Offline,239953.09,77,Ongoing,Placed
1019922,2020-11-13,North,Kolkata,AI/ML,Online,230611.69,76,nan,Not Placed
1019923,2022-07-30,South,Mumbai,Web Development,Online,157127.24,59,Dropped,Not Eligible
1019924,2022-07-13,nan,Hyderabad,Python,Online,50765.73,74,Ongoing,Not Placed
1019925,2023-07-09,South,Chennai,Web Development,Online,168308.06,51,Ongoing,Placed
1019926,2020-08-18,nan,Kolkata,Python,Hybrid,103264.54,81,Ongoing,Not Placed
1019927,2021-04-16,Central,Mumbai,Python,Online,95991.4,62,Ongoing,Not Placed
1019928,2021-06-26,West,Ahmedabad,Python,Online,21249.13,65,Completed,Placed
1019929,2022-08-16,nan,Mumbai,Cyber Security,Online,112899.89,51,Ongoing,Placed
1019930,2022-12-11,nan,Chennai,AI/ML,Offline,228713.75,48,Ongoing,Not Eligible
1019931,2023-01-23,East,nan,AI/ML,Hybrid,152391.26,91,Completed,Not Placed
1019932,2023-08-24,South,Bengaluru,Data Science,Online,167230.84,90,Dropped,Placed
1019933,2022-06-10,nan,Ahmedabad,Python,Offline,214606.76,86,Dropped,Not Placed
1019934,2023-07-03,North,Bengaluru,Web Development,Offline,190982.49,100,nan,Placed
1019935,2021-07-21,West,Kolkata,Python,Offline,84078.08,87,Ongoing,Not Eligible
1019936,2020-12-05,South,Chennai,Data Science,Online,62789.39,94,Completed,Not Placed
1019937,2020-09-03,nan,Delhi,Cyber Security,Online,190790.57,72,Completed,Placed
1019938,2021-03-01,East,Kolkata,AI/ML,Online,75665.09,73,Completed,Not Placed
1019939,2023-03-24,East,Hyderabad,Cloud Computing,Hybrid,56488.15,46,Ongoing,Placed
1019940,2022-04-09,East,Hyderabad,Cyber Security,Online,184604.83,46,Ongoing,Not Placed
1019941,2022-07-17,South,nan,Cloud Computing,Online,144508.03,95,Ongoing,Placed
1019942,2021-10-04,nan,Pune,AI/ML,Online,236427.6,86,Completed,nan
1019943,2021-06-28,Central,Pune,AI/ML,Hybrid,56315.5,71,Dropped,Placed
1019944,2021-08-25,nan,Kolkata,Python,Online,16438.49,99,Ongoing,Not Placed
1019945,2021-10-01,Central,Pune,Data Science,Offline,75233.89,98,Completed,Not Eligible
1019946,2021-03-02,North,nan,Cyber Security,Online,101940.13,72,Ongoing,Not Placed
1019947,2022-06-08,nan,Bengaluru,nan,Online,245098.77,78,Dropped,Placed
1019948,2022-11-01,North,Pune,Data Science,Offline,39851,45,Dropped,nan
1019949,2020-12-31,nan,Chennai,AI/ML,Online,176401.77,85,Completed,Not Placed
1019950,2021-05-07,nan,Kolkata,AI/ML,Offline,5942.37,53,Dropped,Not Placed
1019951,2021-03-15,East,Delhi,AI/ML,Online,128531.99,81,Dropped,Not Placed
1019952,2020-06-20,West,Mumbai,Python,Online,71613.1,86,Ongoing,Not Eligible
1019953,2020-07-12,West,Delhi,Cyber Security,Hybrid,77409.64,97,Ongoing,Placed
1019954,2020-08-14,Central,Delhi,Web Development,Hybrid,55400.46,61,Ongoing,Not Placed
1019955,2023-04-08,nan,Ahmedabad,Cloud Computing,Offline,196368.31,83,Completed,Not Placed
1019956,2021-01-16,East,Kolkata,nan,Online,214862.49,59,Ongoing,nan
1019957,2021-04-23,South,Bengaluru,Cyber Security,Offline,221783.18,40,Ongoing,Placed
1019958,2021-10-28,West,Bengaluru,nan,Online,161437.57,61,Ongoing,Placed
1019959,2020-09-25,North,nan,Python,Online,19370.76,45,Completed,nan
1019960,2021-11-26,nan,Kolkata,Data Science,Online,7760.78,89,Ongoing,Not Eligible
1019961,2023-02-02,nan,Hyderabad,Web Development,Offline,104433.26,82,Completed,nan
1019962,2022-03-08,North,nan,Web Development,Offline,247374.41,90,Ongoing,Placed
1019963,2022-02-11,East,Hyderabad,AI/ML,Online,47384.85,62,Completed,Not Eligible
1019964,2021-10-23,North,Chennai,nan,Offline,177253.3,46,nan,Not Eligible
1019965,2020-11-28,East,Mumbai,Web Development,Online,12035.32,59,Ongoing,Not Placed
1019966,2021-10-25,South,Kolkata,Cyber Security,Online,173430.67,82,Ongoing,Not Eligible
1019967,2021-05-14,West,Pune,Python,Hybrid,167274.01,88,Completed,Placed
1019968,2023-05-02,Central,Pune,Python,Online,10717.11,87,Ongoing,Not Placed
1019969,2021-12-31,East,Bengaluru,Data Science,Offline,25593.12,99,Dropped,Not Placed
1019970,2023-04-03,South,Hyderabad,Web Development,Online,62977.53,91,Ongoing,nan
1019971,2021-06-02,East,Ahmedabad,Data Science,Hybrid,155190.73,81,Completed,Not Placed
1019972,2021-07-28,West,Bengaluru,Data Science,Online,209869.9,46,Completed,Not Eligible
1019973,2022-09-23,Central,Ahmedabad,Data Science,Online,73610.85,98,nan,Placed
1019974,2021-03-10,South,Hyderabad,Web Development,Offline,15845.25,54,Ongoing,Not Placed
1019975,2021-04-23,West,Hyderabad,Cyber Security,Offline,168202,45,Completed,Not Placed
1019976,2021-11-13,nan,Pune,Data Science,Online,109940.92,90,Completed,Not Placed
1019977,2023-08-11,Central,Hyderabad,Cloud Computing,Offline,79967.02,85,Ongoing,Not Eligible
1019978,2021-10-18,Central,Kolkata,Cyber Security,Online,48498.01,90,Completed,Placed
1019979,2020-09-25,South,Chennai,AI/ML,Online,240273.74,51,Completed,Not Eligible
1019980,2021-05-17,Central,Ahmedabad,Cloud Computing,Offline,59373.71,48,Completed,Placed
1019981,2023-06-07,East,Delhi,Data Science,Hybrid,9636.68,54,nan,Not Eligible
1019982,2021-10-29,East,Delhi,Data Science,Online,51921.11,95,Completed,Not Eligible
1019983,2023-02-27,Central,Chennai,Python,Offline,105663.68,44,nan,nan
1019984,2021-05-21,South,nan,nan,Online,187000.7,70,Completed,Not Eligible
1019985,2021-12-23,West,Hyderabad,AI/ML,Online,43334.76,50,Ongoing,Placed
1019986,2021-09-24,nan,Delhi,AI/ML,Online,60673.15,71,Dropped,Placed
1019987,2021-10-03,East,Hyderabad,Cyber Security,Offline,158918.35,65,Completed,Not Eligible
1019988,2021-06-07,West,nan,Python,Offline,102383,67,Ongoing,Not Eligible
1019989,2023-04-16,West,nan,Web Development,Hybrid,25780.07,43,Completed,Not Placed
1019990,2022-06-02,nan,Bengaluru,nan,Online,83501.9,43,nan,Not Placed
1019991,2020-09-23,East,Mumbai,nan,Online,248606.05,71,Completed,Not Eligible
1019992,2020-11-10,South,Hyderabad,Data Science,Online,205327.98,65,Dropped,Not Eligible
1019993,2021-07-19,North,nan,AI/ML,Online,134248.51,59,Dropped,Not Placed
1019994,2021-01-30,North,Bengaluru,Cyber Security,Online,112212.66,69,nan,Not Placed
1019995,2021-07-10,South,Delhi,Cyber Security,Hybrid,23564.97,75,Ongoing,nan
1019996,2022-05-16,East,Delhi,AI/ML,Offline,104317.8,49,Ongoing,Not Eligible
1019997,2022-12-10,South,nan,Python,Offline,132537.86,94,Ongoing,Not Placed
1019998,2020-08-30,South,Hyderabad,Web Development,Hybrid,212951.02,90,Completed,Not Eligible
1019999,2020-07-09,East,Bengaluru,Python,Online,110720.84,,Completed,Placed
1020000,2021-11-08,West,Kolkata,Data Science,Offline,140081.36,49,nan,Not Eligible
1020001,2022-06-09,nan,nan,Cyber Security,Online,43578.59,42,Completed,Not Eligible
1020002,2022-10-16,nan,Mumbai,AI/ML,Offline,222769.32,58,nan,Placed
1020003,2023-06-01,Central,Ahmedabad,Python,Offline,193007.74,79,nan,Not Placed
1020004,2021-05-03,nan,Ahmedabad,nan,Offline,15604,47,Ongoing,Not Placed
1020005,2020-08-12,nan,Chennai,Data Science,Offline,118435.36,79,Completed,Not Placed
1020006,2022-11-06,nan,Hyderabad,Cyber Security,Offline,54162.08,50,Ongoing,Placed
1020007,2022-11-27,West,Bengaluru,Data Science,Online,196547.69,97,Ongoing,Placed
1020008,2021-10-24,nan,Hyderabad,Data Science,Hybrid,16749.28,78,Ongoing,Not Placed
1020009,2022-06-14,nan,Kolkata,Data Science,Offline,167832.05,52,Dropped,Not Placed
1020010,2023-06-16,West,Bengaluru,Web Development,Online,64127.35,77,Completed,Not Eligible
1020011,2021-06-21,West,Mumbai,Web Development,Offline,107592.96,61,Dropped,Placed
1020012,2021-08-23,North,Pune,Python,Online,243398.82,71,Ongoing,Placed
1020013,2022-01-04,nan,Hyderabad,nan,Hybrid,85581.06,43,Completed,Placed
1020014,2022-07-10,nan,nan,AI/ML,Online,223927.23,76,Completed,Not Placed
1020015,2021-01-01,East,Pune,Web Development,Hybrid,233227.58,81,Completed,Not Placed
1020016,2023-05-26,Central,Bengaluru,Data Science,Offline,67531.99,62,Completed,Not Placed
1020017,2023-01-06,nan,Mumbai,Cyber Security,Hybrid,140992.77,100,Ongoing,nan
1020018,2020-11-26,North,Pune,Cyber Security,Offline,43730.61,85,Ongoing,Placed
1020019,2021-02-21,South,Mumbai,Cyber Security,Online,183372.75,100,Completed,Not Placed
1020020,2021-03-10,West,Bengaluru,AI/ML,Online,89405.48,86,Ongoing,Placed
1020021,2023-07-23,East,Kolkata,AI/ML,Offline,134803.02,69,Ongoing,nan
1020022,2020-06-07,West,Hyderabad,Web Development,Online,194510.82,71,Completed,Placed
1020023,2022-03-11,North,Delhi,Python,Offline,145936.05,41,Dropped,Not Placed
1020024,2023-07-02,South,Bengaluru,AI/ML,Online,51890.85,78,Completed,Not Placed
1020025,2021-07-07,nan,Ahmedabad,AI/ML,Online,93005.26,74,Ongoing,Placed
1020026,2021-05-21,East,nan,nan,Offline,171290.96,52,Dropped,Not Placed
1020027,2022-03-15,West,Delhi,Cyber Security,Online,76261.78,63,Completed,Not Eligible
1020028,2020-09-19,Central,Pune,Cloud Computing,Online,177445.79,89,Dropped,nan
1020029,2022-01-12,North,Kolkata,AI/ML,Hybrid,123170.06,76,Ongoing,Not Placed
